SearchBayesianSkopt: New best config found. Config 0: {'topK': 547, 'shrink': 4.840239408318247, 'similarity': 'dice'} - results: PRECISION: 0.0586397, PRECISION_RECALL_MIN_DEN: 0.0595568, RECALL: 0.0166696, MAP: 0.0209206, MAP_MIN_DEN: 0.0213203, MRR: 0.1594496, NDCG: 0.0611806, F1: 0.0259596, HIT_RATE: 0.4458141, ARHR_ALL_HITS: 0.1827793, NOVELTY: 0.0054156, AVERAGE_POPULARITY: 0.6233242, DIVERSITY_MEAN_INTER_LIST: 0.8294278, DIVERSITY_HERFINDAHL: 0.9829367, COVERAGE_ITEM: 0.0885985, COVERAGE_ITEM_CORRECT: 0.0219281, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4451282, DIVERSITY_GINI: 0.0059282, SHANNON_ENTROPY: 6.8259968, RATIO_DIVERSITY_HERFINDAHL: 0.9833064, RATIO_DIVERSITY_GINI: 0.0228812, RATIO_SHANNON_ENTROPY: 0.5485842, RATIO_AVERAGE_POPULARITY: 3.1162931, RATIO_NOVELTY: 0.0283319, 
SearchBayesianSkopt: Config 140 is suboptimal. Config: {'topK': 576, 'shrink': 10.0, 'similarity': 'tversky'} - results: PRECISION: 0.0584416, PRECISION_RECALL_MIN_DEN: 0.0593574, RECALL: 0.0165889, MAP: 0.0209740, MAP_MIN_DEN: 0.0213787, MRR: 0.1598754, NDCG: 0.0611756, F1: 0.0258423, HIT_RATE: 0.4444934, ARHR_ALL_HITS: 0.1832241, NOVELTY: 0.0054140, AVERAGE_POPULARITY: 0.6242877, DIVERSITY_MEAN_INTER_LIST: 0.8285579, DIVERSITY_HERFINDAHL: 0.9828497, COVERAGE_ITEM: 0.0910903, COVERAGE_ITEM_CORRECT: 0.0215959, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4438095, DIVERSITY_GINI: 0.0059430, SHANNON_ENTROPY: 6.8178525, RATIO_DIVERSITY_HERFINDAHL: 0.9832194, RATIO_DIVERSITY_GINI: 0.0229385, RATIO_SHANNON_ENTROPY: 0.5479297, RATIO_AVERAGE_POPULARITY: 3.1211097, RATIO_NOVELTY: 0.0283239, 
SearchBayesianSkopt: Config 141 is suboptimal. Config: {'topK': 595, 'shrink': 4.676549117700174, 'similarity': 'dice'} - results: PRECISION: 0.0584049, PRECISION_RECALL_MIN_DEN: 0.0593669, RECALL: 0.0166061, MAP: 0.0209381, MAP_MIN_DEN: 0.0213447, MRR: 0.1593226, NDCG: 0.0610802, F1: 0.0258596, HIT_RATE: 0.4436129, ARHR_ALL_HITS: 0.1827583, NOVELTY: 0.0054079, AVERAGE_POPULARITY: 0.6267389, DIVERSITY_MEAN_INTER_LIST: 0.8256870, DIVERSITY_HERFINDAHL: 0.9825626, COVERAGE_ITEM: 0.0847223, COVERAGE_ITEM_CORRECT: 0.0213190, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4429304, DIVERSITY_GINI: 0.0056600, SHANNON_ENTROPY: 6.7762291, RATIO_DIVERSITY_HERFINDAHL: 0.9829322, RATIO_DIVERSITY_GINI: 0.0218459, RATIO_SHANNON_ENTROPY: 0.5445846, RATIO_AVERAGE_POPULARITY: 3.1333645, RATIO_NOVELTY: 0.0282918, 
SearchBayesianSkopt: Config 142 is suboptimal. Config: {'topK': 577, 'shrink': 10.0, 'similarity': 'tanimoto'} - results: PRECISION: 0.0585443, PRECISION_RECALL_MIN_DEN: 0.0594528, RECALL: 0.0165970, MAP: 0.0209911, MAP_MIN_DEN: 0.0213952, MRR: 0.1599756, NDCG: 0.0612429, F1: 0.0258622, HIT_RATE: 0.4450070, ARHR_ALL_HITS: 0.1833572, NOVELTY: 0.0054138, AVERAGE_POPULARITY: 0.6244145, DIVERSITY_MEAN_INTER_LIST: 0.8284388, DIVERSITY_HERFINDAHL: 0.9828378, COVERAGE_ITEM: 0.0909796, COVERAGE_ITEM_CORRECT: 0.0217066, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4443223, DIVERSITY_GINI: 0.0059376, SHANNON_ENTROPY: 6.8167476, RATIO_DIVERSITY_HERFINDAHL: 0.9832075, RATIO_DIVERSITY_GINI: 0.0229175, RATIO_SHANNON_ENTROPY: 0.5478409, RATIO_AVERAGE_POPULARITY: 3.1217439, RATIO_NOVELTY: 0.0283224, 
SearchBayesianSkopt: Config 143 is suboptimal. Config: {'topK': 441, 'shrink': 0.5571192646221451, 'similarity': 'tversky'} - results: PRECISION: 0.0586543, PRECISION_RECALL_MIN_DEN: 0.0595634, RECALL: 0.0166929, MAP: 0.0208540, MAP_MIN_DEN: 0.0212583, MRR: 0.1593095, NDCG: 0.0611179, F1: 0.0259892, HIT_RATE: 0.4475017, ARHR_ALL_HITS: 0.1824185, NOVELTY: 0.0054359, AVERAGE_POPULARITY: 0.6143866, DIVERSITY_MEAN_INTER_LIST: 0.8388760, DIVERSITY_HERFINDAHL: 0.9838814, COVERAGE_ITEM: 0.1032726, COVERAGE_ITEM_CORRECT: 0.0243646, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4468132, DIVERSITY_GINI: 0.0068239, SHANNON_ENTROPY: 6.9654016, RATIO_DIVERSITY_HERFINDAHL: 0.9842515, RATIO_DIVERSITY_GINI: 0.0263385, RATIO_SHANNON_ENTROPY: 0.5597878, RATIO_AVERAGE_POPULARITY: 3.0716098, RATIO_NOVELTY: 0.0284383, 
SearchBayesianSkopt: Config 144 is suboptimal. Config: {'topK': 582, 'shrink': 10.0, 'similarity': 'tanimoto'} - results: PRECISION: 0.0586764, PRECISION_RECALL_MIN_DEN: 0.0595767, RECALL: 0.0165853, MAP: 0.0209887, MAP_MIN_DEN: 0.0213919, MRR: 0.1597672, NDCG: 0.0612720, F1: 0.0258609, HIT_RATE: 0.4461076, ARHR_ALL_HITS: 0.1832202, NOVELTY: 0.0054135, AVERAGE_POPULARITY: 0.6245012, DIVERSITY_MEAN_INTER_LIST: 0.8283446, DIVERSITY_HERFINDAHL: 0.9828284, COVERAGE_ITEM: 0.0904258, COVERAGE_ITEM_CORRECT: 0.0215405, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4454212, DIVERSITY_GINI: 0.0059184, SHANNON_ENTROPY: 6.8142886, RATIO_DIVERSITY_HERFINDAHL: 0.9831981, RATIO_DIVERSITY_GINI: 0.0228433, RATIO_SHANNON_ENTROPY: 0.5476433, RATIO_AVERAGE_POPULARITY: 3.1221771, RATIO_NOVELTY: 0.0283211, 
SearchBayesianSkopt: Config 145 is suboptimal. Config: {'topK': 457, 'shrink': 5.826852669889814, 'similarity': 'cosine'} - results: PRECISION: 0.0581334, PRECISION_RECALL_MIN_DEN: 0.0590323, RECALL: 0.0163364, MAP: 0.0207265, MAP_MIN_DEN: 0.0210605, MRR: 0.1584980, NDCG: 0.0606142, F1: 0.0255054, HIT_RATE: 0.4421454, ARHR_ALL_HITS: 0.1813580, NOVELTY: 0.0054861, AVERAGE_POPULARITY: 0.5971707, DIVERSITY_MEAN_INTER_LIST: 0.8518505, DIVERSITY_HERFINDAHL: 0.9851788, COVERAGE_ITEM: 0.1523894, COVERAGE_ITEM_CORRECT: 0.0259704, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4414652, DIVERSITY_GINI: 0.0093486, SHANNON_ENTROPY: 7.1956162, RATIO_DIVERSITY_HERFINDAHL: 0.9855494, RATIO_DIVERSITY_GINI: 0.0360829, RATIO_SHANNON_ENTROPY: 0.5782894, RATIO_AVERAGE_POPULARITY: 2.9855393, RATIO_NOVELTY: 0.0287008, 
SearchBayesianSkopt: Config 146 is suboptimal. Config: {'topK': 554, 'shrink': 4.525734980387147, 'similarity': 'tanimoto'} - results: PRECISION: 0.0584122, PRECISION_RECALL_MIN_DEN: 0.0593690, RECALL: 0.0166319, MAP: 0.0208660, MAP_MIN_DEN: 0.0212697, MRR: 0.1589160, NDCG: 0.0609978, F1: 0.0258916, HIT_RATE: 0.4436863, ARHR_ALL_HITS: 0.1822506, NOVELTY: 0.0054145, AVERAGE_POPULARITY: 0.6236656, DIVERSITY_MEAN_INTER_LIST: 0.8294167, DIVERSITY_HERFINDAHL: 0.9829356, COVERAGE_ITEM: 0.0889861, COVERAGE_ITEM_CORRECT: 0.0220942, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4430037, DIVERSITY_GINI: 0.0059404, SHANNON_ENTROPY: 6.8261623, RATIO_DIVERSITY_HERFINDAHL: 0.9833053, RATIO_DIVERSITY_GINI: 0.0229285, RATIO_SHANNON_ENTROPY: 0.5485975, RATIO_AVERAGE_POPULARITY: 3.1179998, RATIO_NOVELTY: 0.0283265, 
SearchBayesianSkopt: Config 147 is suboptimal. Config: {'topK': 456, 'shrink': 8.061148612070822, 'similarity': 'cosine'} - results: PRECISION: 0.0580087, PRECISION_RECALL_MIN_DEN: 0.0588273, RECALL: 0.0162063, MAP: 0.0207023, MAP_MIN_DEN: 0.0210371, MRR: 0.1586413, NDCG: 0.0605343, F1: 0.0253347, HIT_RATE: 0.4423655, ARHR_ALL_HITS: 0.1813587, NOVELTY: 0.0054927, AVERAGE_POPULARITY: 0.5952957, DIVERSITY_MEAN_INTER_LIST: 0.8532930, DIVERSITY_HERFINDAHL: 0.9853230, COVERAGE_ITEM: 0.1619137, COVERAGE_ITEM_CORRECT: 0.0258043, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4416850, DIVERSITY_GINI: 0.0098448, SHANNON_ENTROPY: 7.2261842, RATIO_DIVERSITY_HERFINDAHL: 0.9856937, RATIO_DIVERSITY_GINI: 0.0379982, RATIO_SHANNON_ENTROPY: 0.5807461, RATIO_AVERAGE_POPULARITY: 2.9761653, RATIO_NOVELTY: 0.0287353, 
SearchBayesianSkopt: New best config found. Config 148: {'topK': 503, 'shrink': 0.1, 'similarity': 'tversky'} - results: PRECISION: 0.0588231, PRECISION_RECALL_MIN_DEN: 0.0597767, RECALL: 0.0167130, MAP: 0.0210409, MAP_MIN_DEN: 0.0214463, MRR: 0.1598932, NDCG: 0.0614093, F1: 0.0260302, HIT_RATE: 0.4470614, ARHR_ALL_HITS: 0.1835526, NOVELTY: 0.0054213, AVERAGE_POPULARITY: 0.6203859, DIVERSITY_MEAN_INTER_LIST: 0.8329141, DIVERSITY_HERFINDAHL: 0.9832853, COVERAGE_ITEM: 0.0915333, COVERAGE_ITEM_CORRECT: 0.0230910, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4463736, DIVERSITY_GINI: 0.0061862, SHANNON_ENTROPY: 6.8740229, RATIO_DIVERSITY_HERFINDAHL: 0.9836552, RATIO_DIVERSITY_GINI: 0.0238769, RATIO_SHANNON_ENTROPY: 0.5524439, RATIO_AVERAGE_POPULARITY: 3.1016028, RATIO_NOVELTY: 0.0283619, 
SearchBayesianSkopt: Config evaluated with evaluator_test. Config: {'topK': 503, 'shrink': 0.1, 'similarity': 'tversky'} - results:
CUTOFF: 10 - PRECISION: 0.0685612, PRECISION_RECALL_MIN_DEN: 0.0692631, RECALL: 0.0162700, MAP: 0.0254405, MAP_MIN_DEN: 0.0258152, MRR: 0.1861650, NDCG: 0.0720635, F1: 0.0262991, HIT_RATE: 0.5020534, ARHR_ALL_HITS: 0.2176593, NOVELTY: 0.0054212, AVERAGE_POPULARITY: 0.6204070, DIVERSITY_MEAN_INTER_LIST: 0.8328848, DIVERSITY_HERFINDAHL: 0.9832824, COVERAGE_ITEM: 0.0909242, COVERAGE_ITEM_CORRECT: 0.0246968, COVERAGE_USER: 0.9989744, COVERAGE_USER_CORRECT: 0.5015385, DIVERSITY_GINI: 0.0061759, SHANNON_ENTROPY: 6.8735755, RATIO_DIVERSITY_HERFINDAHL: 0.9836522, RATIO_DIVERSITY_GINI: 0.0238372, RATIO_SHANNON_ENTROPY: 0.5524080, RATIO_AVERAGE_POPULARITY: 3.1017083, RATIO_NOVELTY: 0.0283612, 

SearchBayesianSkopt: Config 149 is suboptimal. Config: {'topK': 587, 'shrink': 3.8498718315643923, 'similarity': 'dice'} - results: PRECISION: 0.0583902, PRECISION_RECALL_MIN_DEN: 0.0593123, RECALL: 0.0165595, MAP: 0.0209845, MAP_MIN_DEN: 0.0213870, MRR: 0.1598031, NDCG: 0.0611355, F1: 0.0258016, HIT_RATE: 0.4433194, ARHR_ALL_HITS: 0.1832187, NOVELTY: 0.0054085, AVERAGE_POPULARITY: 0.6263677, DIVERSITY_MEAN_INTER_LIST: 0.8261324, DIVERSITY_HERFINDAHL: 0.9826072, COVERAGE_ITEM: 0.0840024, COVERAGE_ITEM_CORRECT: 0.0211529, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4426374, DIVERSITY_GINI: 0.0056686, SHANNON_ENTROPY: 6.7811884, RATIO_DIVERSITY_HERFINDAHL: 0.9829768, RATIO_DIVERSITY_GINI: 0.0218794, RATIO_SHANNON_ENTROPY: 0.5449831, RATIO_AVERAGE_POPULARITY: 3.1315089, RATIO_NOVELTY: 0.0282947, 
SearchBayesianSkopt: Config 150 is suboptimal. Config: {'topK': 423, 'shrink': 5.107828498654115, 'similarity': 'tversky'} - results: PRECISION: 0.0584929, PRECISION_RECALL_MIN_DEN: 0.0594034, RECALL: 0.0166350, MAP: 0.0208094, MAP_MIN_DEN: 0.0211962, MRR: 0.1593227, NDCG: 0.0609938, F1: 0.0259033, HIT_RATE: 0.4475750, ARHR_ALL_HITS: 0.1822013, NOVELTY: 0.0054428, AVERAGE_POPULARITY: 0.6116014, DIVERSITY_MEAN_INTER_LIST: 0.8417091, DIVERSITY_HERFINDAHL: 0.9841647, COVERAGE_ITEM: 0.1095299, COVERAGE_ITEM_CORRECT: 0.0248629, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4468864, DIVERSITY_GINI: 0.0071530, SHANNON_ENTROPY: 7.0074280, RATIO_DIVERSITY_HERFINDAHL: 0.9845349, RATIO_DIVERSITY_GINI: 0.0276087, RATIO_SHANNON_ENTROPY: 0.5631653, RATIO_AVERAGE_POPULARITY: 3.0576849, RATIO_NOVELTY: 0.0284741, 
SearchBayesianSkopt: Config 151 is suboptimal. Config: {'topK': 528, 'shrink': 4.67901092378515, 'similarity': 'tanimoto'} - results: PRECISION: 0.0588158, PRECISION_RECALL_MIN_DEN: 0.0597102, RECALL: 0.0166642, MAP: 0.0209644, MAP_MIN_DEN: 0.0213661, MRR: 0.1597962, NDCG: 0.0613343, F1: 0.0259702, HIT_RATE: 0.4474283, ARHR_ALL_HITS: 0.1831947, NOVELTY: 0.0054194, AVERAGE_POPULARITY: 0.6216441, DIVERSITY_MEAN_INTER_LIST: 0.8315385, DIVERSITY_HERFINDAHL: 0.9831477, COVERAGE_ITEM: 0.0915887, COVERAGE_ITEM_CORRECT: 0.0222604, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4467399, DIVERSITY_GINI: 0.0061139, SHANNON_ENTROPY: 6.8565443, RATIO_DIVERSITY_HERFINDAHL: 0.9835176, RATIO_DIVERSITY_GINI: 0.0235979, RATIO_SHANNON_ENTROPY: 0.5510392, RATIO_AVERAGE_POPULARITY: 3.1078934, RATIO_NOVELTY: 0.0283517, 
SearchBayesianSkopt: Config 152 is suboptimal. Config: {'topK': 586, 'shrink': 0.1, 'similarity': 'tanimoto'} - results: PRECISION: 0.0586543, PRECISION_RECALL_MIN_DEN: 0.0596160, RECALL: 0.0167030, MAP: 0.0209548, MAP_MIN_DEN: 0.0213609, MRR: 0.1592076, NDCG: 0.0611894, F1: 0.0260016, HIT_RATE: 0.4450070, ARHR_ALL_HITS: 0.1827434, NOVELTY: 0.0054064, AVERAGE_POPULARITY: 0.6269184, DIVERSITY_MEAN_INTER_LIST: 0.8260551, DIVERSITY_HERFINDAHL: 0.9825995, COVERAGE_ITEM: 0.0821751, COVERAGE_ITEM_CORRECT: 0.0210975, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4443223, DIVERSITY_GINI: 0.0056363, SHANNON_ENTROPY: 6.7792365, RATIO_DIVERSITY_HERFINDAHL: 0.9829691, RATIO_DIVERSITY_GINI: 0.0217545, RATIO_SHANNON_ENTROPY: 0.5448263, RATIO_AVERAGE_POPULARITY: 3.1342623, RATIO_NOVELTY: 0.0282840, 
SearchBayesianSkopt: Config 153 is suboptimal. Config: {'topK': 555, 'shrink': 5.825658133823191, 'similarity': 'cosine'} - results: PRECISION: 0.0583095, PRECISION_RECALL_MIN_DEN: 0.0592749, RECALL: 0.0164725, MAP: 0.0208468, MAP_MIN_DEN: 0.0212175, MRR: 0.1588233, NDCG: 0.0608754, F1: 0.0256881, HIT_RATE: 0.4423655, ARHR_ALL_HITS: 0.1821146, NOVELTY: 0.0054631, AVERAGE_POPULARITY: 0.6060924, DIVERSITY_MEAN_INTER_LIST: 0.8436293, DIVERSITY_HERFINDAHL: 0.9843567, COVERAGE_ITEM: 0.1343928, COVERAGE_ITEM_CORRECT: 0.0234232, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4416850, DIVERSITY_GINI: 0.0080834, SHANNON_ENTROPY: 7.0608711, RATIO_DIVERSITY_HERFINDAHL: 0.9847270, RATIO_DIVERSITY_GINI: 0.0311996, RATIO_SHANNON_ENTROPY: 0.5674604, RATIO_AVERAGE_POPULARITY: 3.0301429, RATIO_NOVELTY: 0.0285805, 
SearchBayesianSkopt: Config 154 is suboptimal. Config: {'topK': 545, 'shrink': 3.5678184940605173, 'similarity': 'dice'} - results: PRECISION: 0.0586103, PRECISION_RECALL_MIN_DEN: 0.0595762, RECALL: 0.0166937, MAP: 0.0209196, MAP_MIN_DEN: 0.0213238, MRR: 0.1596091, NDCG: 0.0611932, F1: 0.0259860, HIT_RATE: 0.4457407, ARHR_ALL_HITS: 0.1828730, NOVELTY: 0.0054152, AVERAGE_POPULARITY: 0.6234195, DIVERSITY_MEAN_INTER_LIST: 0.8293642, DIVERSITY_HERFINDAHL: 0.9829303, COVERAGE_ITEM: 0.0877679, COVERAGE_ITEM_CORRECT: 0.0219281, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4450549, DIVERSITY_GINI: 0.0059080, SHANNON_ENTROPY: 6.8242887, RATIO_DIVERSITY_HERFINDAHL: 0.9833001, RATIO_DIVERSITY_GINI: 0.0228034, RATIO_SHANNON_ENTROPY: 0.5484470, RATIO_AVERAGE_POPULARITY: 3.1167695, RATIO_NOVELTY: 0.0283300, 
SearchBayesianSkopt: Config 155 is suboptimal. Config: {'topK': 517, 'shrink': 2.7159038121959402, 'similarity': 'tanimoto'} - results: PRECISION: 0.0588451, PRECISION_RECALL_MIN_DEN: 0.0597987, RECALL: 0.0167178, MAP: 0.0210256, MAP_MIN_DEN: 0.0214297, MRR: 0.1600358, NDCG: 0.0614233, F1: 0.0260381, HIT_RATE: 0.4471348, ARHR_ALL_HITS: 0.1835812, NOVELTY: 0.0054205, AVERAGE_POPULARITY: 0.6210170, DIVERSITY_MEAN_INTER_LIST: 0.8321289, DIVERSITY_HERFINDAHL: 0.9832068, COVERAGE_ITEM: 0.0916441, COVERAGE_ITEM_CORRECT: 0.0222604, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4464469, DIVERSITY_GINI: 0.0061501, SHANNON_ENTROPY: 6.8643616, RATIO_DIVERSITY_HERFINDAHL: 0.9835766, RATIO_DIVERSITY_GINI: 0.0237376, RATIO_SHANNON_ENTROPY: 0.5516675, RATIO_AVERAGE_POPULARITY: 3.1047580, RATIO_NOVELTY: 0.0283578, 
SearchBayesianSkopt: Config 156 is suboptimal. Config: {'topK': 404, 'shrink': 4.429926524178404, 'similarity': 'tanimoto'} - results: PRECISION: 0.0584416, PRECISION_RECALL_MIN_DEN: 0.0593460, RECALL: 0.0165871, MAP: 0.0207694, MAP_MIN_DEN: 0.0211536, MRR: 0.1588476, NDCG: 0.0608965, F1: 0.0258402, HIT_RATE: 0.4464744, ARHR_ALL_HITS: 0.1818012, NOVELTY: 0.0054479, AVERAGE_POPULARITY: 0.6093326, DIVERSITY_MEAN_INTER_LIST: 0.8439291, DIVERSITY_HERFINDAHL: 0.9843867, COVERAGE_ITEM: 0.1127969, COVERAGE_ITEM_CORRECT: 0.0248629, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4457875, DIVERSITY_GINI: 0.0073917, SHANNON_ENTROPY: 7.0406104, RATIO_DIVERSITY_HERFINDAHL: 0.9847570, RATIO_DIVERSITY_GINI: 0.0285298, RATIO_SHANNON_ENTROPY: 0.5658321, RATIO_AVERAGE_POPULARITY: 3.0463421, RATIO_NOVELTY: 0.0285011, 
SearchBayesianSkopt: Config 157 is suboptimal. Config: {'topK': 457, 'shrink': 6.154904088674756, 'similarity': 'dice'} - results: PRECISION: 0.0585443, PRECISION_RECALL_MIN_DEN: 0.0594171, RECALL: 0.0166059, MAP: 0.0208910, MAP_MIN_DEN: 0.0212887, MRR: 0.1593009, NDCG: 0.0610648, F1: 0.0258730, HIT_RATE: 0.4448602, ARHR_ALL_HITS: 0.1825480, NOVELTY: 0.0054353, AVERAGE_POPULARITY: 0.6150290, DIVERSITY_MEAN_INTER_LIST: 0.8378584, DIVERSITY_HERFINDAHL: 0.9837797, COVERAGE_ITEM: 0.1034941, COVERAGE_ITEM_CORRECT: 0.0240323, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4441758, DIVERSITY_GINI: 0.0067650, SHANNON_ENTROPY: 6.9512224, RATIO_DIVERSITY_HERFINDAHL: 0.9841497, RATIO_DIVERSITY_GINI: 0.0261111, RATIO_SHANNON_ENTROPY: 0.5586482, RATIO_AVERAGE_POPULARITY: 3.0748213, RATIO_NOVELTY: 0.0284349, 
SearchBayesianSkopt: Config 158 is suboptimal. Config: {'topK': 449, 'shrink': 5.592656638799627, 'similarity': 'tversky'} - results: PRECISION: 0.0585663, PRECISION_RECALL_MIN_DEN: 0.0594612, RECALL: 0.0166194, MAP: 0.0208218, MAP_MIN_DEN: 0.0212216, MRR: 0.1586306, NDCG: 0.0609846, F1: 0.0258916, HIT_RATE: 0.4459608, ARHR_ALL_HITS: 0.1818879, NOVELTY: 0.0054373, AVERAGE_POPULARITY: 0.6140058, DIVERSITY_MEAN_INTER_LIST: 0.8391737, DIVERSITY_HERFINDAHL: 0.9839112, COVERAGE_ITEM: 0.1051553, COVERAGE_ITEM_CORRECT: 0.0241431, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4452747, DIVERSITY_GINI: 0.0068966, SHANNON_ENTROPY: 6.9709191, RATIO_DIVERSITY_HERFINDAHL: 0.9842813, RATIO_DIVERSITY_GINI: 0.0266192, RATIO_SHANNON_ENTROPY: 0.5602312, RATIO_AVERAGE_POPULARITY: 3.0697059, RATIO_NOVELTY: 0.0284455, 
SearchBayesianSkopt: Config 159 is suboptimal. Config: {'topK': 515, 'shrink': 6.3118041549947685, 'similarity': 'tanimoto'} - results: PRECISION: 0.0587644, PRECISION_RECALL_MIN_DEN: 0.0596770, RECALL: 0.0166267, MAP: 0.0209500, MAP_MIN_DEN: 0.0213535, MRR: 0.1592326, NDCG: 0.0612498, F1: 0.0259197, HIT_RATE: 0.4466945, ARHR_ALL_HITS: 0.1827920, NOVELTY: 0.0054231, AVERAGE_POPULARITY: 0.6201505, DIVERSITY_MEAN_INTER_LIST: 0.8329112, DIVERSITY_HERFINDAHL: 0.9832850, COVERAGE_ITEM: 0.0950219, COVERAGE_ITEM_CORRECT: 0.0224819, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4460073, DIVERSITY_GINI: 0.0062695, SHANNON_ENTROPY: 6.8778732, RATIO_DIVERSITY_HERFINDAHL: 0.9836549, RATIO_DIVERSITY_GINI: 0.0241985, RATIO_SHANNON_ENTROPY: 0.5527534, RATIO_AVERAGE_POPULARITY: 3.1004262, RATIO_NOVELTY: 0.0283710, 
SearchBayesianSkopt: Config 160 is suboptimal. Config: {'topK': 599, 'shrink': 0.35217854740779164, 'similarity': 'dice'} - results: PRECISION: 0.0581407, PRECISION_RECALL_MIN_DEN: 0.0590639, RECALL: 0.0164712, MAP: 0.0208682, MAP_MIN_DEN: 0.0212688, MRR: 0.1590111, NDCG: 0.0608472, F1: 0.0256701, HIT_RATE: 0.4419987, ARHR_ALL_HITS: 0.1822473, NOVELTY: 0.0054041, AVERAGE_POPULARITY: 0.6280012, DIVERSITY_MEAN_INTER_LIST: 0.8245375, DIVERSITY_HERFINDAHL: 0.9824477, COVERAGE_ITEM: 0.0797940, COVERAGE_ITEM_CORRECT: 0.0210975, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4413187, DIVERSITY_GINI: 0.0055163, SHANNON_ENTROPY: 6.7584243, RATIO_DIVERSITY_HERFINDAHL: 0.9828172, RATIO_DIVERSITY_GINI: 0.0212913, RATIO_SHANNON_ENTROPY: 0.5431536, RATIO_AVERAGE_POPULARITY: 3.1396756, RATIO_NOVELTY: 0.0282720, 
SearchBayesianSkopt: Config 161 is suboptimal. Config: {'topK': 502, 'shrink': 1.808756341521208, 'similarity': 'tversky'} - results: PRECISION: 0.0588011, PRECISION_RECALL_MIN_DEN: 0.0597682, RECALL: 0.0167193, MAP: 0.0210221, MAP_MIN_DEN: 0.0214272, MRR: 0.1596158, NDCG: 0.0613663, F1: 0.0260357, HIT_RATE: 0.4466212, ARHR_ALL_HITS: 0.1833132, NOVELTY: 0.0054231, AVERAGE_POPULARITY: 0.6198115, DIVERSITY_MEAN_INTER_LIST: 0.8334305, DIVERSITY_HERFINDAHL: 0.9833369, COVERAGE_ITEM: 0.0936929, COVERAGE_ITEM_CORRECT: 0.0231464, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4459341, DIVERSITY_GINI: 0.0062520, SHANNON_ENTROPY: 6.8813264, RATIO_DIVERSITY_HERFINDAHL: 0.9837068, RATIO_DIVERSITY_GINI: 0.0241309, RATIO_SHANNON_ENTROPY: 0.5530309, RATIO_AVERAGE_POPULARITY: 3.0987314, RATIO_NOVELTY: 0.0283713, 
SearchBayesianSkopt: Config 162 is suboptimal. Config: {'topK': 585, 'shrink': 0.1, 'similarity': 'cosine'} - results: PRECISION: 0.0584489, PRECISION_RECALL_MIN_DEN: 0.0594405, RECALL: 0.0166587, MAP: 0.0209880, MAP_MIN_DEN: 0.0213538, MRR: 0.1594538, NDCG: 0.0611239, F1: 0.0259277, HIT_RATE: 0.4420721, ARHR_ALL_HITS: 0.1830906, NOVELTY: 0.0054425, AVERAGE_POPULARITY: 0.6131760, DIVERSITY_MEAN_INTER_LIST: 0.8372632, DIVERSITY_HERFINDAHL: 0.9837202, COVERAGE_ITEM: 0.1123540, COVERAGE_ITEM_CORRECT: 0.0227587, COVERAGE_USER: 0.9984615, COVERAGE_USER_CORRECT: 0.4413919, DIVERSITY_GINI: 0.0069623, SHANNON_ENTROPY: 6.9527666, RATIO_DIVERSITY_HERFINDAHL: 0.9840902, RATIO_DIVERSITY_GINI: 0.0268728, RATIO_SHANNON_ENTROPY: 0.5587723, RATIO_AVERAGE_POPULARITY: 3.0655571, RATIO_NOVELTY: 0.0284729, 
